F511ID,Rank,stop_id,BookingId,ScheduleType,Categories,BRT,name,stop_lat,stop_lon,span_duration_min,freq_10pctile,lostrips_10pctile,sum_ons,sum_offs,sum_total,Shelter Jurisdiction,City,County,Ward,Person_Minutes,PM_PercentileRANK,pct_peopleofcolor,POC_PercentileRank,pct_below200pctfedpov,POV_PercentileRank,Social Services,POV_PercentileRank,No Service 
55062,107,900100,2108FA,Weekday,,#N/A,Cedar Blvd & Chapman Dr,37.549614,-122.042571,720,60,1,0,0,0,#N/A,NEWARK,ALAMEDA,5,0,0.00%,0.551326,24.60%,0.225017,51.40%,1,72.50%,#REF!
51184,108,1600020,2108FA,Weekday,,#N/A,11th St & Stonington Av,37.976825,-122.351086,1177,60,1,0,0,0,#N/A,SAN PABLO,CONTRA COSTA,1,0,0.00%,0.95123,90.30%,0.422961,78.60%,0,0.00%,#REF!
52058,109,9905550,2108FA,Weekday,,#N/A,Niles Blvd & Torrano Common (West Junction),37.580854,-121.996118,720,60,1,0,0,0,#N/A,FREMONT,ALAMEDA,5,0,0.00%,0.787282,56.30%,0.03938,4.90%,0,0.00%,#REF!
56715,110,102030,2108FA,Weekday,,#N/A,Marina Village Pkwy & Mariner Square Dr (N Jctn),37.787925,-122.276046,897,60,1,0,0,0,#N/A,ALAMEDA,ALAMEDA,3,0,0.00%,0.889053,74.90%,0.295858,62.90%,1,72.50%,#REF!
58100,111,700140,2108FA,Weekday,,#N/A,Ardenwood Blvd & Tan Oak Dr,37.559332,-122.063392,720,60,1,0,0,0,#N/A,FREMONT,ALAMEDA,5,0,0.00%,0.941355,86.60%,0.077733,16.00%,0,0.00%,#REF!
50696,112,1504490,2108FA,Weekday,,#N/A,2012 Farallon Dr,37.692737,-122.165279,960,60,1,0,0,0,#N/A,SAN LEANDRO,ALAMEDA,4,0,0.00%,0.858766,69.40%,0.035714,4.10%,0,0.00%,#REF!
59398,113,1301070,2108FA,Weekday,,#N/A,Carlson Blvd & Sutter Av,37.908915,-122.309766,839,60,1,0,0,0,#N/A,RICHMOND,CONTRA COSTA,1,0,0.00%,0.407319,13.00%,0.180338,43.90%,0,0.00%,#REF!
53258,114,9801580,2108FA,Weekday,,#N/A,Grove Way & Tanglewood Dr,37.684313,-122.082247,958,60,1,0,0,0,#N/A,COUNTY-ALAMEDA,ALAMEDA,4,0,0.00%,0.739554,46.20%,0.233547,52.90%,2,91.60%,#REF!
51214,115,9801480,2108FA,Weekday,,#N/A,Grove Way & Gail Dr,37.685735,-122.086201,958,60,1,0,0,0,#N/A,COUNTY-ALAMEDA,ALAMEDA,4,0,0.00%,0.739554,46.20%,0.233547,52.90%,0,0.00%,#REF!
59354,116,9900060,2108FA,Weekday,,#N/A,4630 Appian Way,37.972509,-122.303773,779,60,1,0,0,0,#N/A,COUNTY-CONTRA COSTA,CONTRA COSTA,1,0,0.00%,0.682243,38.90%,0.209456,49.00%,1,72.50%,#REF!
52898,117,901170,2108FA,Weekday,,#N/A,Newark Blvd & Central Av,37.532266,-122.023075,720,60,1,0,0,0,#N/A,NEWARK,ALAMEDA,5,0,0.00%,0.770391,52.10%,0.05419,8.90%,0,0.00%,#REF!
53645,118,803940,2108FA,Weekday,,#N/A,1310 Ruus Ln (Near Ruus Rd),37.621171,-122.065069,960,60,1,0,0,0,#N/A,HAYWARD,ALAMEDA,4,0,0.00%,0.753614,48.00%,0.15022,35.90%,0,0.00%,#REF!
57121,119,900120,2108FA,Weekday,,#N/A,Cedar Blvd & Dupont Av,37.546324,-122.030029,720,60,1,0,0,0,#N/A,NEWARK,ALAMEDA,5,0,0.00%,0.751361,47.80%,0.051422,8.40%,0,0.00%,#REF!
52878,120,802890,2108FA,Weekday,,#N/A,Industrial Pkwy & Industrial Pkwy Sw,37.618017,-122.062377,961,60,1,0,0,0,#N/A,HAYWARD,ALAMEDA,4,0,0.00%,0.753614,48.00%,0.15022,35.90%,0,0.00%,#REF!
51898,121,901130,2108FA,Weekday,,#N/A,Mowry Av & Cherry St,37.521003,-122.009591,720,60,1,0,0,0,#N/A,NEWARK,ALAMEDA,5,0,0.00%,0.883557,73.60%,0.076775,15.70%,0,0.00%,#REF!
52209,122,704030,2108FA,Weekday,,#N/A,37395 Niles Blvd,37.577135,-121.980187,721,60,1,0,0,0,#N/A,FREMONT,ALAMEDA,5,0,0.00%,0.527172,21.60%,0.101765,25.10%,0,0.00%,#REF!
50894,123,9901810,2108FA,Weekday,,#N/A,Carlson Blvd & Huntington Dr,37.907733,-122.308337,838,60,1,0,0,0,#N/A,RICHMOND,CONTRA COSTA,1,0,0.00%,0.623461,31.60%,0.331173,67.10%,1,72.50%,#REF!
50876,124,9801520,2108FA,Weekday,,#N/A,Grove Way & N 5th St,37.684262,-122.076759,960,60,1,0,0,0,#N/A,COUNTY-ALAMEDA,ALAMEDA,4,0,0.00%,0.47075,16.60%,0.047267,6.20%,1,72.50%,#REF!
50893,125,9901800,2108FA,Weekday,,#N/A,Carlson Blvd & Huntington Dr,37.907862,-122.308753,839,60,1,0,0,0,#N/A,RICHMOND,CONTRA COSTA,1,0,0.00%,0.407319,13.00%,0.180338,43.90%,1,72.50%,#REF!
55093,126,900700,2108FA,Weekday,,#N/A,Cherry St & Smith Av,37.525247,-122.018652,720,60,1,0,0,0,#N/A,NEWARK,ALAMEDA,5,0,0.00%,0.536475,23.20%,0.091533,21.70%,0,0.00%,#REF!
53347,127,900270,2108FA,Weekday,,#N/A,Cedar Blvd & N Magazine,37.523214,-122.004702,720,60,1,0,0,0,#N/A,NEWARK,ALAMEDA,5,0,0.00%,0.883557,73.60%,0.076775,15.70%,0,0.00%,#REF!
50890,128,704570,2108FA,Weekday,,#N/A,Paseo Padre Pkwy & Darwin Dr,37.580007,-122.031314,720,60,1,0,0,0,#N/A,FREMONT,ALAMEDA,5,0,0.00%,0.775719,53.40%,0.109304,27.10%,0,0.00%,#REF!
51410,129,804240,2108FA,Weekday,,#N/A,Santa Clara St & Santa Clara Way,37.665582,-122.102292,960,60,1,0,0,0,#N/A,HAYWARD,ALAMEDA,4,0,0.00%,0.75671,49.60%,0.286122,61.70%,0,0.00%,#REF!
51040,130,901700,2108FA,Weekday,,#N/A,Cedar Blvd & Forbes Dr,37.539724,-122.021428,720,60,1,0,0,0,#N/A,NEWARK,ALAMEDA,5,0,0.00%,0.757426,49.80%,0.259076,58.80%,0,0.00%,#REF!
56768,131,1600190,2108FA,Weekday,,#N/A,Broadway Av & Rivers St,37.973396,-122.349948,1178,60,1,0,0,0,#N/A,SAN PABLO,CONTRA COSTA,1,0,0.00%,0.964249,93.20%,0.131767,32.00%,0,0.00%,#REF!
51210,132,801830,2108FA,Weekday,,#N/A,Foothill Blvd & B St,37.674349,-122.080967,958,60,1,0,0,0,#N/A,HAYWARD,ALAMEDA,4,0,0.00%,0.759494,50.10%,0.239355,54.60%,2,91.60%,#REF!
59298,133,1301030,2108FA,Weekday,,#N/A,Carlson Blvd & Santa Clara St,37.909449,-122.312243,838,60,1,0,0,0,#N/A,RICHMOND,CONTRA COSTA,1,0,0.00%,0.623461,31.60%,0.331173,67.10%,0,0.00%,#REF!
54991,134,1300800,2108FA,Weekday,,#N/A,Carlson Blvd & Carl Av,37.912332,-122.320231,839,60,1,0,0,0,#N/A,RICHMOND,CONTRA COSTA,1,0,0.00%,0.796545,58.30%,0.365736,72.10%,0,0.00%,#REF!
54930,135,9900890,2108FA,Weekday,,#N/A,Olinda Rd & Robinhood Dr,37.95829,-122.274915,720,60,1,0,0,0,#N/A,COUNTY-CONTRA COSTA,CONTRA COSTA,1,0,0.00%,0.43106,14.50%,0.065312,11.90%,0,0.00%,#REF!
54567,136,901140,2108FA,Weekday,,#N/A,Mowry Av & Rockrose Dr,37.523535,-122.008437,720,60,1,0,0,0,#N/A,NEWARK,ALAMEDA,5,0,0.00%,0.883557,73.60%,0.076775,15.70%,0,0.00%,#REF!
51678,137,9802500,2108FA,Weekday,,#N/A,Paseo Grande & Saint Johns Dr,37.684186,-122.119112,960,60,1,0,0,0,#N/A,COUNTY-ALAMEDA,ALAMEDA,4,0,0.00%,0.876856,72.60%,0.605198,93.80%,0,0.00%,#REF!
52263,138,704340,2108FA,Weekday,,#N/A,Osgood Rd & Osgood Ct,37.515924,-121.94403,841,60,1,0,0,0,#N/A,FREMONT,ALAMEDA,5,0,0.00%,0.680266,38.00%,0.10741,26.30%,0,0.00%,#REF!
56670,139,900130,2108FA,Weekday,,#N/A,Cedar Blvd & Edgewater Dr,37.54824,-122.032411,720,60,1,0,0,0,#N/A,NEWARK,ALAMEDA,5,0,0.00%,0.751361,47.80%,0.051422,8.40%,0,0.00%,#REF!
57212,140,900680,2108FA,Weekday,,#N/A,Cherry St & Robertson Av,37.527144,-122.022305,720,60,1,0,0,0,#N/A,NEWARK,ALAMEDA,5,0,0.00%,0.770391,52.10%,0.05419,8.90%,0,0.00%,#REF!
57101,141,900670,2108FA,Weekday,,#N/A,Cherry St & Moores Av,37.52318,-122.015155,720,60,1,0,0,0,#N/A,NEWARK,ALAMEDA,5,0,0.00%,0.536475,23.20%,0.091533,21.70%,0,0.00%,#REF!
56985,142,1301000,2108FA,Weekday,,#N/A,Carlson Blvd & San Jose Av,37.904112,-122.306229,839,60,1,0,0,0,#N/A,RICHMOND,CONTRA COSTA,1,0,0.00%,0.407319,13.00%,0.180338,43.90%,0,0.00%,#REF!
51993,143,703020,2108FA,Weekday,,#N/A,Grimmer Blvd & Valpey Park Av,37.519669,-121.968179,1022,60,1,0,0,0,#N/A,FREMONT,ALAMEDA,5,0,0.00%,0.82764,62.20%,0.187888,45.30%,0,0.00%,#REF!
56010,144,1502040,2108FA,Weekday,,#N/A,Halcyon Dr & Oleander St,37.701655,-122.135505,960,60,1,0,0,0,#N/A,SAN LEANDRO,ALAMEDA,4,0,0.00%,0.873262,72.00%,0.1435,34.50%,0,0.00%,#REF!
56260,145,707340,2108FA,Weekday,,#N/A,Mission Blvd & Walnut Av,37.56584,-121.961617,720,60,1,0,0,0,#N/A,FREMONT,ALAMEDA,5,0,0.00%,0.591247,27.90%,0.095143,23.00%,1,72.50%,#REF!
53312,146,900710,2108FA,Weekday,,#N/A,Cherry St & Smith Av,37.525052,-122.018825,720,60,1,0,0,0,#N/A,NEWARK,ALAMEDA,5,0,0.00%,0.536475,23.20%,0.091533,21.70%,0,0.00%,#REF!
58751,147,1501780,2108FA,Weekday,,#N/A,Farallon Dr & Wicks Blvd,37.693341,-122.163651,960,60,1,0,0,0,#N/A,SAN LEANDRO,ALAMEDA,4,0,0.00%,0.858766,69.40%,0.035714,4.10%,0,0.00%,#REF!
55769,148,302880,2108FA,Weekday,,#N/A,Grizzly Peak Blvd & Creston Rd (South-East Jctn),37.892599,-122.256447,662,60,1,0,0,0,#N/A,BERKELEY,ALAMEDA,1,0,0.00%,0.224268,2.50%,0.056701,10.60%,0,0.00%,#REF!
52161,149,9900900,2108FA,Weekday,,#N/A,Olinda Rd & Sherwood Forest Baptist Church,37.958708,-122.278597,720,60,1,0,0,0,#N/A,COUNTY-CONTRA COSTA,CONTRA COSTA,1,0,0.00%,0.43106,14.50%,0.065312,11.90%,0,0.00%,#REF!
54760,150,703810,2108FA,Weekday,,#N/A,Mowry Av & Bonner Av,37.562274,-121.978948,721,60,1,0,0,0,#N/A,FREMONT,ALAMEDA,5,0,0.00%,0.623804,31.80%,0.24225,55.60%,0,0.00%,#REF!
51130,151,900390,2108FA,Weekday,,#N/A,Cedar Blvd & Thornton Av,37.54276,-122.027518,720,60,1,0,0,0,Newark,NEWARK,ALAMEDA,5,0,0.00%,0.771875,52.90%,0.172917,41.70%,0,0.00%,#REF!
55679,152,900070,2108FA,Weekday,,#N/A,Cedar Blvd & Central Av,37.536811,-122.018277,720,60,1,0,0,0,#N/A,NEWARK,ALAMEDA,5,0,0.00%,0.770391,52.10%,0.05419,8.90%,0,0.00%,#REF!
59198,153,1301010,2108FA,Weekday,,#N/A,Carlson Blvd & San Jose Av,37.904289,-122.306056,838,60,1,0,0,0,#N/A,RICHMOND,CONTRA COSTA,1,0,0.00%,0.623461,31.60%,0.331173,67.10%,0,0.00%,#REF!
55264,154,302280,2108FA,Weekday,,#N/A,1152 Euclid Av,37.887704,-122.261356,662,60,1,0,0,0,#N/A,BERKELEY,ALAMEDA,1,0,0.00%,0.204117,1.90%,0.013722,1.50%,0,0.00%,#REF!
53953,155,900110,2108FA,Weekday,,#N/A,Cedar Blvd & Civic Terrace Av,37.54132,-122.02488,720,60,1,0,0,0,#N/A,NEWARK,ALAMEDA,5,0,0.00%,0.715291,42.70%,0.012796,1.10%,0,0.00%,#REF!
57116,156,900090,2108FA,Weekday,,#N/A,Cedar Blvd & Chapman Dr,37.549189,-122.04356,720,60,1,0,0,0,Newark,NEWARK,ALAMEDA,5,0,0.00%,0.551326,24.60%,0.225017,51.40%,1,72.50%,#REF!
59477,157,9802660,2108FA,Weekday,,#N/A,Redwood Rd & Norbridge Av,37.692213,-122.074034,960,60,1,0,0,0,#N/A,COUNTY-ALAMEDA,ALAMEDA,4,0,0.00%,0.605388,28.90%,0.240887,55.30%,0,0.00%,#REF!
55746,158,1301870,2108FA,Weekday,,#N/A,Hilltop Dr & Eastshore Fwy,37.976719,-122.320507,57,57,1.052631579,0,0,0,#N/A,RICHMOND,CONTRA COSTA,1,0,0.00%,0.785895,56.10%,0.235413,53.40%,0,0.00%,#REF!
52115,159,501460,2108FA,Weekday,BART,#N/A,San Pablo Av & Cutting Blvd (Del Norte BART),37.925015,-122.318442,55,55,1.090909091,0,0,0,#N/A,EL CERRITO,CONTRA COSTA,1,0,0.00%,0.910334,79.10%,0.296353,63.00%,0,0.00%,#REF!
54954,160,300730,2108FA,Weekday,,#N/A,Ashby Av & Acton St,37.853218,-122.281718,140,54,1.111111111,0,0,0,#N/A,BERKELEY,ALAMEDA,1,0,0.00%,0.424467,14.10%,0.160334,39.10%,0,0.00%,#REF!
50667,161,300720,2108FA,Weekday,,#N/A,Ashby Av & Acton St,37.853162,-122.280972,96,53.6,1.119402985,0,0,0,#N/A,BERKELEY,ALAMEDA,1,0,0.00%,0.736315,45.70%,0.231855,52.40%,0,0.00%,#REF!
50921,162,9901930,2108FA,Weekday,,#N/A,High St & Fillmore St,37.753385,-122.237443,50,50,1.2,0,0,0,#N/A,ALAMEDA,ALAMEDA,3,0,0.00%,0.329314,8.60%,0.25492,57.80%,0,0.00%,#REF!
58817,163,102370,2108FA,Weekday,,#N/A,2217 Otis Dr,37.759356,-122.251237,1012,48,1.25,0,0,0,#N/A,ALAMEDA,ALAMEDA,3,0,0.00%,0.573944,26.00%,0.082742,17.90%,0,0.00%,#REF!
50656,164,1301910,2108FA,Weekday,,#N/A,Hilltop Dr & Park & Ride,37.976118,-122.317197,784,46.5,1.290322581,0,0,0,#N/A,RICHMOND,CONTRA COSTA,1,0,0.00%,0.811808,60.40%,0.399754,76.40%,0,0.00%,#REF!
53531,165,101130,2108FA,Weekday,,#N/A,Encinal Av & Park Av,37.761733,-122.242684,45,45,1.333333333,0,0,0,#N/A,ALAMEDA,ALAMEDA,3,0,0.00%,0.530196,22.60%,0.188235,45.40%,0,0.00%,#REF!
57807,166,305710,2108FA,Weekday,,#N/A,Tunnel Rd & Roble Rd,37.854225,-122.236689,120,44,1.363636364,0,0,0,#N/A,BERKELEY,ALAMEDA,2,0,0.00%,0.240464,3.70%,0.016584,1.90%,0,0.00%,#REF!
53452,167,305720,2108FA,Weekday,,#N/A,Tunnel Rd & The Uplands,37.855281,-122.238985,120,44,1.363636364,0,0,0,#N/A,BERKELEY,ALAMEDA,2,0,0.00%,0.240464,3.70%,0.016584,1.90%,0,0.00%,#REF!
50868,168,9901720,2108FA,Weekday,,#N/A,Glenwood Glade & Broadway Terr,37.841071,-122.223854,115,43.5,1.379310345,0,0,0,#N/A,OAKLAND,ALAMEDA,2,0,0.00%,0.364764,10.40%,0.091811,22.00%,0,0.00%,#REF!
59610,169,1006220,2108FA,Weekday,,#N/A,Broadway Ter & Temescal Recreational Area,37.842103,-122.225658,115,43.5,1.379310345,0,0,0,#N/A,OAKLAND,ALAMEDA,2,0,0.00%,0.324617,8.30%,0.02615,2.90%,0,0.00%,#REF!
54418,170,1016740,2108FA,Weekday,,#N/A,Moraga Av & Recreation Center,37.829456,-122.213222,115,43.5,1.379310345,0,0,0,Oakland,OAKLAND,ALAMEDA,2,0,0.00%,0.166854,0.70%,0.055618,9.70%,0,0.00%,#REF!
59519,171,1006070,2108FA,Weekday,,#N/A,Broadway Ter & Hermosa Av,37.842761,-122.231359,114,43.2,1.388888889,0,0,0,#N/A,OAKLAND,ALAMEDA,2,0,0.00%,0.324617,8.30%,0.02615,2.90%,0,0.00%,#REF!
52910,172,1005950,2108FA,Weekday,,#N/A,6141 Broadway Ter,37.842682,-122.232987,114,43.2,1.388888889,0,0,0,#N/A,OAKLAND,ALAMEDA,2,0,0.00%,0.363783,10.20%,0.070331,13.20%,0,0.00%,#REF!
57370,173,1006030,2108FA,Weekday,,#N/A,Broadway Ter & Country Club Dr,37.839781,-122.242116,113,42.9,1.398601399,0,0,0,#N/A,OAKLAND,ALAMEDA,2,0,0.00%,0.363783,10.20%,0.070331,13.20%,0,0.00%,#REF!
55392,174,1006010,2108FA,Weekday,,#N/A,Broadway Ter & Carlton St,37.838341,-122.246712,113,42.9,1.398601399,0,0,0,#N/A,OAKLAND,ALAMEDA,2,0,0.00%,0.363783,10.20%,0.070331,13.20%,0,0.00%,#REF!
53320,175,9801840,2108FA,Weekday,,#N/A,Kelly St & Mossy Rock Dr,37.686102,-122.049532,801,40.1,1.496259352,0,0,0,#N/A,COUNTY-ALAMEDA,ALAMEDA,4,0,0.00%,0.775778,53.60%,0.090364,21.00%,0,0.00%,#REF!
53835,176,1303870,2108FA,Weekday,,#N/A,W MacDonald Av & Richmond Pkway,37.935623,-122.372448,1111,40,1.5,0,0,0,#N/A,RICHMOND,CONTRA COSTA,1,0,0.00%,0.796844,58.40%,0.477975,84.80%,0,0.00%,#REF!
51021,177,101620,2108FA,Weekday,,#N/A,High St & Otis Dr,37.752049,-122.238907,715,39.5,1.518987342,0,0,0,#N/A,ALAMEDA,ALAMEDA,3,0,0.00%,0.329314,8.60%,0.25492,57.80%,0,0.00%,#REF!
51996,178,703270,2108FA,Weekday,,#N/A,48641 Milmont Dr,37.463949,-121.922641,965,38.4,1.5625,0,0,0,#N/A,FREMONT,ALAMEDA,5,0,0.00%,0.941355,86.60%,0.077733,16.00%,0,0.00%,#REF!
57930,179,704390,2108FA,Weekday,,#N/A,Page Av & Kato Rd,37.468139,-121.926992,965,38.4,1.5625,0,0,0,#N/A,FREMONT,ALAMEDA,5,0,0.00%,0.941355,86.60%,0.077733,16.00%,0,0.00%,#REF!
57960,180,704400,2108FA,Weekday,,#N/A,Page Av & Milmont St,37.468721,-121.925336,965,38.4,1.5625,0,0,0,#N/A,FREMONT,ALAMEDA,5,0,0.00%,0.941355,86.60%,0.077733,16.00%,0,0.00%,#REF!
57160,181,703250,2108FA,Weekday,,#N/A,48501 Milmont Dr,37.466296,-121.923839,965,38.4,1.5625,0,0,0,#N/A,FREMONT,ALAMEDA,5,0,0.00%,0.941355,86.60%,0.077733,16.00%,0,0.00%,#REF!
51787,182,705700,2108FA,Weekday,,#N/A,Stevenson Blvd & Fremont Main Library,37.550775,-121.972038,860,38,1.578947368,0,0,0,#N/A,FREMONT,ALAMEDA,5,0,0.00%,0.788366,56.80%,0.076454,15.20%,0,0.00%,#REF!
51256,183,703010,2108FA,Weekday,,#N/A,Grimmer Blvd & Valpey Park Av,37.519452,-121.968456,963,37.6,1.595744681,0,0,0,#N/A,FREMONT,ALAMEDA,5,0,0.00%,0.699792,40.80%,0.128562,31.00%,0,0.00%,#REF!
53991,184,804800,2108FA,Weekday,,#N/A,Tennyson Rd & Oharran Dr,37.635154,-122.060622,1085,35,1.714285714,0,0,0,#N/A,HAYWARD,ALAMEDA,4,0,0.00%,0.877377,72.60%,0.263607,59.00%,0,0.00%,#REF!
57782,185,803050,2108FA,Weekday,,#N/A,20303 Mack St,37.654225,-122.132188,1085,35,1.714285714,0,0,0,#N/A,HAYWARD,ALAMEDA,5,0,0.00%,0.843325,65.00%,0.048722,6.70%,0,0.00%,#REF!
57228,186,301590,2108FA,Weekday,,#N/A,Claremont Av & Eton Ct,37.852177,-122.249954,851,35,1.714285714,0,0,0,#N/A,BERKELEY,ALAMEDA,2,0,0.00%,0.15894,0.30%,0.017029,2.00%,1,72.50%,#REF!
51645,187,800740,2108FA,Weekday,,#N/A,Cabot Blvd & Bernhardt St,37.63943,-122.133817,1085,35,1.714285714,0,0,0,#N/A,HAYWARD,ALAMEDA,5,0,0.00%,0.843325,65.00%,0.048722,6.70%,0,0.00%,#REF!
55235,188,101640,2108FA,Weekday,,#N/A,High St & San Jose Av,37.755006,-122.235422,698,34,1.764705882,0,0,0,#N/A,ALAMEDA,ALAMEDA,3,0,0.00%,0.329314,8.60%,0.25492,57.80%,0,0.00%,#REF!
59893,189,1302650,2108FA,Weekday,,#N/A,Moyers Rd & Benjamin Dr,37.973792,-122.324219,961,34,1.764705882,0,0,0,#N/A,RICHMOND,CONTRA COSTA,1,0,0.00%,0.896845,76.50%,0.302184,64.00%,0,0.00%,#REF!
59120,190,802670,2108FA,Weekday,,#N/A,Huntwood Av & Salmon Way,37.609719,-122.054978,990,33,1.818181818,0,0,0,#N/A,HAYWARD,ALAMEDA,4,0,0.00%,0.753614,48.00%,0.15022,35.90%,0,0.00%,#REF!
58099,191,1601160,2108FA,Weekday,,#N/A,El Portal Dr & Castro Rd,37.965555,-122.340212,912,33,1.818181818,0,0,0,#N/A,SAN PABLO,CONTRA COSTA,1,0,0.00%,0.917332,80.50%,0.432292,79.40%,2,91.60%,#REF!
57367,192,103450,2108FA,Weekday,,#N/A,2019 Shoreline Dr,37.757415,-122.258368,1017,31.5,1.904761905,0,0,0,#N/A,ALAMEDA,ALAMEDA,3,0,0.00%,0.630285,32.30%,0.25151,57.20%,0,0.00%,#REF!
56504,193,100320,2108FA,Weekday,,#N/A,Aughinbaugh Way & The Lagoon,37.740936,-122.251036,955,31.4,1.910828025,0,0,0,#N/A,ALAMEDA,ALAMEDA,3,0,0.00%,0.611229,29.50%,0.017865,2.50%,0,0.00%,#REF!
52689,194,9906970,2108FA,Weekday,,#N/A,S Milpitas Blvd & Ames Av,37.418935,-121.890289,865,31,1.935483871,0,0,0,#N/A,MILPITAS,SANTA CLARA,9,0,0.00%,0.938407,85.80%,0.149865,35.50%,0,0.00%,#REF!
57327,195,1303710,2108FA,Weekday,,#N/A,3046 Shane Dr,37.972981,-122.330317,782,31,1.935483871,0,0,0,#N/A,RICHMOND,CONTRA COSTA,1,0,0.00%,0.887435,74.70%,0.087432,20.10%,0,0.00%,#REF!
59230,196,802680,2108FA,Weekday,,#N/A,Huntwood Av & Salmon Way,37.61031,-122.054698,989,31,1.935483871,0,0,0,#N/A,HAYWARD,ALAMEDA,4,0,0.00%,0.753614,48.00%,0.15022,35.90%,0,0.00%,#REF!
56538,197,1300690,2108FA,Weekday,,#N/A,2953 Birmingham Dr,37.972374,-122.334135,782,31,1.935483871,0,0,0,#N/A,RICHMOND,CONTRA COSTA,1,0,0.00%,0.928865,83.20%,0.458276,82.30%,0,0.00%,#REF!
57793,198,100070,2108FA,Weekday,,#N/A,8th St & Portola Av,37.768993,-122.272798,1017,31,1.935483871,0,0,0,#N/A,ALAMEDA,ALAMEDA,3,0,0.00%,0.613523,29.80%,0.116871,29.30%,0,0.00%,#REF!
58717,199,1300730,2108FA,Weekday,,#N/A,Birmingham Dr & Oxford Av,37.973638,-122.336107,782,31,1.935483871,0,0,0,#N/A,RICHMOND,CONTRA COSTA,1,0,0.00%,0.928865,83.20%,0.458276,82.30%,0,0.00%,#REF!
52420,200,100330,2108FA,Weekday,,#N/A,Aughinbaugh Way & The Lagoon,37.740519,-122.251191,925,31,1.935483871,0,0,0,#N/A,ALAMEDA,ALAMEDA,3,0,0.00%,0.579698,26.70%,0.091436,21.20%,0,0.00%,#REF!
58336,201,101290,2108FA,Weekday,,#N/A,Fernside Blvd & Versailles Av,37.767139,-122.232216,962,30.6,1.960784314,0,0,0,#N/A,ALAMEDA,ALAMEDA,3,0,0.00%,0.5273,21.90%,0.134316,32.50%,0,0.00%,#REF!
56989,202,101250,2108FA,Weekday,,#N/A,Fernside Blvd & Harvard Dr,37.765222,-122.228691,962,30.6,1.960784314,0,0,0,#N/A,ALAMEDA,ALAMEDA,3,0,0.00%,0.289741,6.50%,0.094556,22.60%,0,0.00%,#REF!
50818,203,9901550,2108FA,Weekday,,#N/A,Mecartney Rd & Aughinbaugh Way,37.737819,-122.250543,952,30.2,1.986754967,0,0,0,#N/A,ALAMEDA,ALAMEDA,3,0,0.00%,0.579698,26.70%,0.091436,21.20%,0,0.00%,#REF!
52780,204,703690,2108FA,Weekday,,#N/A,Mission Blvd & Via San Dimas,37.542344,-121.926853,877,30.1,1.993355482,0,0,0,#N/A,FREMONT,ALAMEDA,5,0,0.00%,0.974823,95.30%,0.006294,0.40%,0,0.00%,#REF!
53830,205,1300710,2108FA,Weekday,,#N/A,Birmingham Dr & Belfast Way,37.973174,-122.335174,780,30,2,0,0,0,#N/A,RICHMOND,CONTRA COSTA,1,0,0.00%,0.964254,93.30%,0.228389,52.00%,0,0.00%,#REF!
53766,206,706200,2108FA,Weekday,,#N/A,Walnut Av & Godfrey Pl,37.563354,-121.964442,870,30,2,0,0,0,#N/A,FREMONT,ALAMEDA,5,0,0.00%,0.788366,56.80%,0.076454,15.20%,2,91.60%,#REF!
54421,207,1003360,2108FA,Weekday,,#N/A,73rd Av & Spencer St,37.755848,-122.192501,1375,30,2,0,0,0,#N/A,OAKLAND,ALAMEDA,3,0,0.00%,0.993491,98.70%,0.539053,89.40%,0,0.00%,#REF!
56811,208,1015990,2108FA,Weekday,,#N/A,Marlow Dr & Revere Av,37.735872,-122.138585,993,30,2,0,0,0,#N/A,OAKLAND,ALAMEDA,3,0,0.00%,0.562437,25.40%,0.078173,17.30%,0,0.00%,#REF!
52286,209,1018900,2108FA,Weekday,,#N/A,Seminary Av & Outlook Av,37.779463,-122.180616,990,30,2,0,0,0,#N/A,OAKLAND,ALAMEDA,3,0,0.00%,0.663957,35.40%,0.117209,29.50%,0,0.00%,#REF!
52165,210,101800,2108FA,Weekday,,#N/A,Lincoln Av & 6th St,37.775357,-122.279193,960,30,2,0,0,0,#N/A,ALAMEDA,ALAMEDA,3,0,0.00%,0.737489,45.80%,0.297153,63.20%,0,0.00%,#REF!
52993,211,707330,2108FA,Weekday,,#N/A,Washington Blvd & Meredith Dr,37.531888,-121.944596,1020,30,2,0,0,0,#N/A,FREMONT,ALAMEDA,5,0,0.00%,0.680266,38.00%,0.10741,26.30%,0,0.00%,#REF!
55365,212,306060,2108FA,Weekday,,#N/A,University Av & San Pablo Av,37.869251,-122.291845,330,30,2,0,0,0,Berkeley,BERKELEY,ALAMEDA,1,0,0.00%,0.546503,24.50%,0.240584,55.20%,1,72.50%,#REF!
51773,213,9800940,2108FA,Weekday,,#N/A,E 14th St & 170th Av,37.690661,-122.107995,1412,30,2,0,0,0,#N/A,COUNTY-ALAMEDA,ALAMEDA,4,0,0.00%,0.789847,57.20%,0.5183,87.70%,0,0.00%,#REF!
52866,214,1501540,2108FA,Weekday,,#N/A,E 14th St & Sybil Av,37.720667,-122.149883,367,30,2,0,0,0,#N/A,SAN LEANDRO,ALAMEDA,3,0,0.00%,0.545455,24.30%,0.383178,74.60%,0,0.00%,#REF!
